theta_abs;0.3818664;0;0.2408693;0;2016-07-13T10:48:02
alpha_abs;0.99972;0;0.1265691;0;2016-07-13T10:48:02
beta_abs;0.7830204;0;0.1942089;0;2016-07-13T10:48:02
beta_abs;0.7830204;0;0.1942089;0;2016-07-13T10:48:02
beta_abs;0.7830204;0;0.1942089;0;2016-07-13T10:48:02
beta_abs;0.7830204;0;0.1942089;0;2016-07-13T10:48:02
theta_abs;0.4277341;0;0.2542139;0;2016-07-13T10:48:02
theta_abs;0.4277341;0;0.2542139;0;2016-07-13T10:48:02
theta_abs;0.4277341;0;0.2542139;0;2016-07-13T10:48:02
theta_abs;0.4277341;0;0.2542139;0;2016-07-13T10:48:02
alpha_abs;0.99972;0;0.08193187;0;2016-07-13T10:48:02
beta_abs;0.8507935;0;0.2288156;0;2016-07-13T10:48:02
beta_abs;0.8507935;0;0.2288156;0;2016-07-13T10:48:02
beta_abs;0.8507935;0;0.2288156;0;2016-07-13T10:48:02
beta_abs;0.8507935;0;0.2288156;0;2016-07-13T10:48:02
theta_abs;0.4630253;0;0.2643436;0;2016-07-13T10:48:02
theta_abs;0.4630253;0;0.2643436;0;2016-07-13T10:48:02
theta_abs;0.4630253;0;0.2643436;0;2016-07-13T10:48:02
theta_abs;0.4630253;0;0.2643436;0;2016-07-13T10:48:02
alpha_abs;0.99972;0;0.08179635;0;2016-07-13T10:48:02
beta_abs;0.9105989;0;0.2647835;0;2016-07-13T10:48:02
beta_abs;0.9105989;0;0.2647835;0;2016-07-13T10:48:02
beta_abs;0.9105989;0;0.2647835;0;2016-07-13T10:48:02
beta_abs;0.9105989;0;0.2647835;0;2016-07-13T10:48:02
theta_abs;0.4917575;0;0.2880327;0;2016-07-13T10:48:02
theta_abs;0.4917575;0;0.2880327;0;2016-07-13T10:48:02
theta_abs;0.4917575;0;0.2880327;0;2016-07-13T10:48:02
theta_abs;0.4917575;0;0.2880327;0;2016-07-13T10:48:02
alpha_abs;1.004022;0;0.1146491;0;2016-07-13T10:48:02
beta_abs;0.956907;0;0.2978762;0;2016-07-13T10:48:02
beta_abs;0.956907;0;0.2978762;0;2016-07-13T10:48:02
beta_abs;0.956907;0;0.2978762;0;2016-07-13T10:48:02
beta_abs;0.956907;0;0.2978762;0;2016-07-13T10:48:02
theta_abs;0.5178989;0;0.3360492;0;2016-07-13T10:48:02
theta_abs;0.5178989;0;0.3360492;0;2016-07-13T10:48:02
theta_abs;0.5178989;0;0.3360492;0;2016-07-13T10:48:02
theta_abs;0.5178989;0;0.3360492;0;2016-07-13T10:48:02
alpha_abs;1.014364;0;0.1436757;0;2016-07-13T10:48:02
beta_abs;0.988438;0;0.3273982;0;2016-07-13T10:48:02
beta_abs;0.988438;0;0.3273982;0;2016-07-13T10:48:02
